date,pm25,pm10,city,suspect_spike
2021-08-30,25.0,10.0,tromso,False
2021-08-31,18.0,8.0,tromso,False
2021-09-01,18.0,7.0,tromso,False
2021-09-02,15.0,5.0,tromso,False
2021-09-03,20.0,10.0,tromso,False
2021-09-04,17.0,6.0,tromso,False
2021-09-05,17.0,7.0,tromso,False
2021-09-06,21.0,13.0,tromso,False
2021-09-07,30.0,10.0,tromso,False
2021-09-08,37.0,11.0,tromso,False
2021-04-01,14.0,7.0,tromso,False
2021-04-02,18.0,4.0,tromso,False
2021-04-03,10.0,5.0,tromso,False
2021-04-04,10.0,6.0,tromso,False
2021-04-05,16.0,8.0,tromso,False
2021-04-06,20.0,8.0,tromso,False
2021-04-07,24.0,8.0,tromso,False
2021-04-08,21.0,28.0,tromso,False
2021-04-09,17.0,42.0,tromso,False
2021-04-10,22.0,8.0,tromso,False
2021-04-11,26.0,7.0,tromso,False
2021-04-12,21.0,10.0,tromso,False
2021-04-13,15.0,9.0,tromso,False
2021-04-14,22.0,7.0,tromso,False
2021-04-15,23.0,10.0,tromso,False
2021-04-16,27.0,13.0,tromso,False
2021-04-17,21.0,35.0,tromso,False
2021-04-18,22.0,55.0,tromso,False
2021-04-19,29.0,40.0,tromso,False
2021-04-20,39.0,12.0,tromso,False
2021-04-21,25.0,20.0,tromso,False
2021-04-22,21.0,8.0,tromso,False
2021-04-23,21.0,19.0,tromso,False
2021-04-24,18.0,51.0,tromso,False
2021-04-25,24.0,12.0,tromso,False
2021-04-26,18.0,24.0,tromso,False
2021-04-27,20.0,14.0,tromso,False
2021-04-28,19.0,7.0,tromso,False
2021-04-29,17.0,6.0,tromso,False
2021-04-30,20.0,6.0,tromso,False
2021-05-01,17.0,31.0,tromso,False
2021-05-02,21.0,73.0,tromso,False
2021-05-03,29.0,28.0,tromso,False
2021-05-04,24.0,28.0,tromso,False
2021-05-05,25.0,29.0,tromso,False
2021-05-06,24.0,28.0,tromso,False
2021-05-07,23.0,8.0,tromso,False
2021-05-08,17.0,9.0,tromso,False
2021-05-09,18.0,25.0,tromso,False
2021-05-10,25.0,31.0,tromso,False
2021-05-11,28.0,28.0,tromso,False
2021-05-12,26.0,16.0,tromso,False
2021-05-13,22.0,25.0,tromso,False
2021-05-14,18.0,20.0,tromso,False
2021-05-15,19.0,16.0,tromso,False
2021-05-16,19.0,19.0,tromso,False
2021-05-17,23.0,26.0,tromso,False
2021-05-18,22.0,27.0,tromso,False
2021-05-19,27.0,21.0,tromso,False
2021-05-20,25.0,24.0,tromso,False
2021-05-21,19.0,24.0,tromso,False
2021-05-22,18.0,12.0,tromso,False
2021-05-23,19.0,12.0,tromso,False
2021-05-24,22.0,22.0,tromso,False
2021-05-25,24.0,19.0,tromso,False
2021-05-26,21.0,19.0,tromso,False
2021-05-27,24.0,13.0,tromso,False
2021-05-28,28.0,17.0,tromso,False
2021-05-29,26.0,10.0,tromso,False
2021-05-30,17.0,21.0,tromso,False
2021-05-31,29.0,21.0,tromso,False
2021-06-01,26.0,24.0,tromso,False
2021-06-02,28.0,29.0,tromso,False
2021-06-03,37.0,29.0,tromso,False
2021-06-04,35.0,11.0,tromso,False
2021-06-05,24.0,13.0,tromso,False
2021-06-06,32.0,28.0,tromso,False
2021-06-07,35.0,29.0,tromso,False
2021-06-08,33.0,20.0,tromso,False
2021-06-09,28.0,16.0,tromso,False
2021-06-10,26.0,14.0,tromso,False
2021-06-11,28.0,5.0,tromso,False
2021-06-12,16.0,9.0,tromso,False
2021-06-13,21.0,13.0,tromso,False
2021-06-14,14.0,14.0,tromso,False
2021-06-15,21.0,7.0,tromso,False
2021-06-16,20.0,13.0,tromso,False
2021-06-17,26.0,17.0,tromso,False
2021-06-18,28.0,13.0,tromso,False
2021-06-19,22.0,11.0,tromso,False
2021-06-20,19.0,23.0,tromso,False
2021-06-21,29.0,11.0,tromso,False
2021-06-22,25.0,28.0,tromso,False
2021-06-23,26.0,21.0,tromso,False
2021-06-24,30.0,14.0,tromso,False
2021-06-25,25.0,8.0,tromso,False
2021-06-26,19.0,12.0,tromso,False
2021-06-27,22.0,15.0,tromso,False
2021-06-28,33.0,10.0,tromso,False
2021-06-29,19.0,8.0,tromso,False
2021-06-30,15.0,,tromso,False
2021-01-04,18.0,5.0,tromso,False
2021-01-05,13.0,5.0,tromso,False
2021-01-06,15.0,41.0,tromso,False
2021-01-07,19.0,32.0,tromso,False
2021-01-08,21.0,37.0,tromso,False
2021-01-09,32.0,21.0,tromso,False
2021-01-10,22.0,32.0,tromso,False
2021-01-11,27.0,32.0,tromso,False
2021-01-12,38.0,18.0,tromso,False
2021-01-13,24.0,9.0,tromso,False
2021-01-14,21.0,9.0,tromso,False
2021-01-15,24.0,4.0,tromso,False
2021-01-16,13.0,4.0,tromso,False
2021-01-17,13.0,6.0,tromso,False
2021-01-18,19.0,9.0,tromso,False
2021-01-19,27.0,16.0,tromso,False
2021-01-20,22.0,30.0,tromso,False
2021-01-21,22.0,24.0,tromso,False
2021-01-22,18.0,,tromso,False
2021-02-16,40.0,13.0,tromso,False
2021-02-17,33.0,17.0,tromso,False
2021-02-18,40.0,10.0,tromso,False
2021-02-19,20.0,13.0,tromso,False
2021-02-20,24.0,16.0,tromso,False
2021-02-21,30.0,10.0,tromso,False
2021-02-22,29.0,10.0,tromso,False
2021-02-23,26.0,7.0,tromso,False
2021-02-24,19.0,8.0,tromso,False
2021-02-25,20.0,10.0,tromso,False
2021-02-26,28.0,4.0,tromso,False
2021-02-27,12.0,8.0,tromso,False
2021-02-28,19.0,11.0,tromso,False
2021-03-01,23.0,7.0,tromso,False
2021-03-02,19.0,7.0,tromso,False
2021-03-03,20.0,8.0,tromso,False
2021-03-04,24.0,8.0,tromso,False
2021-03-05,31.0,9.0,tromso,False
2021-03-06,20.0,12.0,tromso,False
2021-03-07,26.0,15.0,tromso,False
2021-03-08,28.0,11.0,tromso,False
2021-03-09,17.0,15.0,tromso,False
2021-03-10,16.0,11.0,tromso,False
2021-03-11,16.0,13.0,tromso,False
2021-03-12,30.0,10.0,tromso,False
2021-03-13,34.0,7.0,tromso,False
2021-03-14,21.0,10.0,tromso,False
2021-03-15,30.0,14.0,tromso,False
2021-03-16,27.0,29.0,tromso,False
2021-03-17,25.0,21.0,tromso,False
2021-03-18,25.0,17.0,tromso,False
2021-03-19,16.0,10.0,tromso,False
2021-03-20,18.0,8.0,tromso,False
2021-03-21,21.0,6.0,tromso,False
2021-03-22,14.0,13.0,tromso,False
2021-03-23,24.0,6.0,tromso,False
2021-03-24,12.0,10.0,tromso,False
2021-03-25,28.0,8.0,tromso,False
2021-03-26,18.0,8.0,tromso,False
2021-03-27,21.0,7.0,tromso,False
2021-03-28,17.0,10.0,tromso,False
2021-03-29,19.0,10.0,tromso,False
2021-03-30,27.0,9.0,tromso,False
2021-03-31,23.0,5.0,tromso,False
2020-10-01,48.0,36.0,tromso,False
2020-10-02,40.0,31.0,tromso,False
2020-10-03,39.0,47.0,tromso,False
2020-10-04,55.0,52.0,tromso,False
2020-10-05,58.0,28.0,tromso,False
2020-10-06,22.0,41.0,tromso,False
2020-10-07,26.0,54.0,tromso,False
2020-10-08,32.0,31.0,tromso,False
2020-10-09,26.0,6.0,tromso,False
2020-10-10,18.0,14.0,tromso,False
2020-10-11,21.0,16.0,tromso,False
2020-10-12,16.0,40.0,tromso,False
2020-10-13,25.0,7.0,tromso,False
2020-10-14,17.0,8.0,tromso,False
2020-10-15,23.0,4.0,tromso,False
2020-10-16,12.0,7.0,tromso,False
2020-10-17,14.0,7.0,tromso,False
2020-10-18,21.0,34.0,tromso,False
2020-10-19,32.0,31.0,tromso,False
2020-10-20,32.0,15.0,tromso,False
2020-10-21,24.0,18.0,tromso,False
2020-10-22,22.0,7.0,tromso,False
2020-10-23,22.0,10.0,tromso,False
2020-10-24,28.0,6.0,tromso,False
2020-10-25,19.0,16.0,tromso,False
2020-10-26,18.0,30.0,tromso,False
2020-10-27,26.0,11.0,tromso,False
2020-10-28,28.0,11.0,tromso,False
2020-10-29,27.0,10.0,tromso,False
2020-10-30,29.0,7.0,tromso,False
2020-10-31,17.0,6.0,tromso,False
2020-11-01,17.0,4.0,tromso,False
2020-11-02,10.0,10.0,tromso,False
2020-11-03,23.0,14.0,tromso,False
2020-11-04,15.0,9.0,tromso,False
2020-11-05,23.0,16.0,tromso,False
2020-11-06,28.0,11.0,tromso,False
2020-11-07,24.0,7.0,tromso,False
2020-11-08,17.0,13.0,tromso,False
2020-11-09,28.0,25.0,tromso,False
2020-11-10,30.0,23.0,tromso,False
2020-11-11,28.0,13.0,tromso,False
2020-11-12,25.0,17.0,tromso,False
2020-11-13,30.0,16.0,tromso,False
2020-11-14,16.0,11.0,tromso,False
2020-11-15,16.0,11.0,tromso,False
2020-11-16,26.0,19.0,tromso,False
2020-11-17,12.0,8.0,tromso,False
2020-11-18,18.0,16.0,tromso,False
2020-11-19,20.0,9.0,tromso,False
2020-11-20,27.0,4.0,tromso,False
2020-11-21,10.0,10.0,tromso,False
2020-11-22,34.0,9.0,tromso,False
2020-11-23,26.0,11.0,tromso,False
2020-11-24,28.0,9.0,tromso,False
2020-11-25,26.0,8.0,tromso,False
2020-11-26,26.0,8.0,tromso,False
2020-11-27,19.0,9.0,tromso,False
2020-11-28,20.0,5.0,tromso,False
2020-11-29,14.0,53.0,tromso,False
2020-11-30,14.0,12.0,tromso,False
2020-12-01,25.0,6.0,tromso,False
2020-12-02,14.0,11.0,tromso,False
2020-12-03,19.0,48.0,tromso,False
2020-12-04,40.0,8.0,tromso,False
2020-12-05,20.0,14.0,tromso,False
2020-12-06,36.0,12.0,tromso,False
2020-12-07,36.0,10.0,tromso,False
2020-12-08,33.0,9.0,tromso,False
2020-12-09,22.0,7.0,tromso,False
2020-12-10,21.0,8.0,tromso,False
2020-12-11,25.0,6.0,tromso,False
2020-12-12,16.0,12.0,tromso,False
2020-12-13,28.0,15.0,tromso,False
2020-12-14,21.0,7.0,tromso,False
2020-12-15,23.0,6.0,tromso,False
2020-12-16,17.0,10.0,tromso,False
2020-12-17,17.0,19.0,tromso,False
2020-12-18,24.0,13.0,tromso,False
2020-12-19,36.0,5.0,tromso,False
2020-12-20,14.0,7.0,tromso,False
2020-12-21,16.0,14.0,tromso,False
2020-12-22,31.0,11.0,tromso,False
2020-12-23,23.0,9.0,tromso,False
2020-12-24,26.0,19.0,tromso,False
2020-12-25,15.0,30.0,tromso,False
2020-12-26,18.0,24.0,tromso,False
2020-12-27,18.0,25.0,tromso,False
2020-12-28,25.0,32.0,tromso,False
2020-12-29,29.0,19.0,tromso,False
2020-12-30,37.0,16.0,tromso,False
2020-12-31,43.0,18.0,tromso,False
2021-01-01,44.0,7.0,tromso,False
2021-01-02,20.0,6.0,tromso,False
2021-01-03,20.0,7.0,tromso,False
2020-07-01,17.0,6.0,tromso,False
2020-07-02,19.0,10.0,tromso,False
2020-07-03,18.0,8.0,tromso,False
2020-07-04,19.0,9.0,tromso,False
2020-07-05,16.0,15.0,tromso,False
2020-07-06,19.0,13.0,tromso,False
2020-07-07,23.0,22.0,tromso,False
2020-07-08,23.0,26.0,tromso,False
2020-07-09,29.0,17.0,tromso,False
2020-07-10,21.0,11.0,tromso,False
2020-07-11,21.0,13.0,tromso,False
2020-07-12,25.0,17.0,tromso,False
2020-07-13,24.0,22.0,tromso,False
2020-07-14,26.0,18.0,tromso,False
2020-07-15,26.0,18.0,tromso,False
2020-07-16,29.0,23.0,tromso,False
2020-07-17,33.0,9.0,tromso,False
2020-07-18,16.0,15.0,tromso,False
2020-07-19,26.0,15.0,tromso,False
2020-07-20,27.0,6.0,tromso,False
2020-07-21,18.0,6.0,tromso,False
2020-07-22,17.0,5.0,tromso,False
2020-07-23,14.0,14.0,tromso,False
2020-07-24,22.0,10.0,tromso,False
2020-07-25,20.0,11.0,tromso,False
2020-07-26,21.0,18.0,tromso,False
2020-07-27,26.0,22.0,tromso,False
2020-07-28,33.0,24.0,tromso,False
2020-07-29,34.0,25.0,tromso,False
2020-07-30,39.0,18.0,tromso,False
2020-07-31,30.0,6.0,tromso,False
2020-08-01,13.0,10.0,tromso,False
2020-08-02,20.0,25.0,tromso,False
2020-08-03,33.0,18.0,tromso,False
2020-08-04,31.0,18.0,tromso,False
2020-08-05,22.0,20.0,tromso,False
2020-08-06,29.0,15.0,tromso,False
2020-08-07,22.0,15.0,tromso,False
2020-08-08,23.0,11.0,tromso,False
2020-08-09,23.0,9.0,tromso,False
2020-08-10,22.0,24.0,tromso,False
2020-08-11,23.0,28.0,tromso,False
2020-08-12,28.0,23.0,tromso,False
2020-08-13,28.0,8.0,tromso,False
2020-08-14,17.0,7.0,tromso,False
2020-08-15,16.0,10.0,tromso,False
2020-08-16,22.0,11.0,tromso,False
2020-08-17,22.0,8.0,tromso,False
2020-08-18,19.0,19.0,tromso,False
2020-08-19,24.0,20.0,tromso,False
2020-08-20,20.0,26.0,tromso,False
2020-08-21,22.0,16.0,tromso,False
2020-08-22,31.0,11.0,tromso,False
2020-08-23,24.0,10.0,tromso,False
2020-08-24,18.0,7.0,tromso,False
2020-08-25,16.0,20.0,tromso,False
2020-08-26,19.0,7.0,tromso,False
2020-08-27,18.0,9.0,tromso,False
2020-08-28,18.0,10.0,tromso,False
2020-08-29,19.0,11.0,tromso,False
2020-08-30,19.0,17.0,tromso,False
2020-08-31,19.0,8.0,tromso,False
2020-09-01,22.0,23.0,tromso,False
2020-09-02,25.0,31.0,tromso,False
2020-09-03,30.0,28.0,tromso,False
2020-09-04,37.0,9.0,tromso,False
2020-09-05,19.0,9.0,tromso,False
2020-09-06,22.0,18.0,tromso,False
2020-09-07,19.0,13.0,tromso,False
2020-09-08,21.0,14.0,tromso,False
2020-09-09,31.0,13.0,tromso,False
2020-09-10,26.0,10.0,tromso,False
2020-09-11,21.0,8.0,tromso,False
2020-09-12,22.0,17.0,tromso,False
2020-09-13,30.0,13.0,tromso,False
2020-09-14,25.0,9.0,tromso,False
2020-09-15,22.0,12.0,tromso,False
2020-09-16,21.0,14.0,tromso,False
2020-09-17,12.0,8.0,tromso,False
2020-09-18,20.0,6.0,tromso,False
2020-09-19,17.0,6.0,tromso,False
2020-09-20,14.0,7.0,tromso,False
2020-09-21,13.0,9.0,tromso,False
2020-09-22,22.0,11.0,tromso,False
2020-09-23,20.0,17.0,tromso,False
2020-09-24,26.0,19.0,tromso,False
2020-09-25,27.0,8.0,tromso,False
2020-09-26,25.0,15.0,tromso,False
2020-09-27,20.0,39.0,tromso,False
2020-09-28,34.0,32.0,tromso,False
2020-09-29,44.0,38.0,tromso,False
2020-09-30,50.0,43.0,tromso,False
2020-04-01,23.0,10.0,tromso,False
2020-04-02,15.0,36.0,tromso,False
2020-04-03,47.0,10.0,tromso,False
2020-04-04,32.0,7.0,tromso,False
2020-04-05,23.0,9.0,tromso,False
2020-04-06,26.0,11.0,tromso,False
2020-04-07,27.0,6.0,tromso,False
2020-04-08,15.0,9.0,tromso,False
2020-04-09,23.0,6.0,tromso,False
2020-04-10,18.0,6.0,tromso,False
2020-04-11,17.0,4.0,tromso,False
2020-04-12,13.0,7.0,tromso,False
2020-04-13,22.0,9.0,tromso,False
2020-04-14,18.0,8.0,tromso,False
2020-04-15,21.0,8.0,tromso,False
2020-04-16,21.0,10.0,tromso,False
2020-04-17,24.0,8.0,tromso,False
2020-04-18,22.0,7.0,tromso,False
2020-04-19,20.0,20.0,tromso,False
2020-04-20,35.0,29.0,tromso,False
2020-04-21,32.0,60.0,tromso,False
2020-04-22,34.0,7.0,tromso,False
2020-04-23,15.0,37.0,tromso,False
2020-04-24,24.0,11.0,tromso,False
2020-04-25,22.0,7.0,tromso,False
2020-04-26,19.0,19.0,tromso,False
2020-04-27,21.0,83.0,tromso,False
2020-04-28,27.0,41.0,tromso,False
2020-04-29,23.0,39.0,tromso,False
2020-04-30,26.0,27.0,tromso,False
2020-05-01,26.0,17.0,tromso,False
2020-05-02,23.0,25.0,tromso,False
2020-05-03,22.0,25.0,tromso,False
2020-05-04,24.0,36.0,tromso,False
2020-05-05,13.0,14.0,tromso,False
2020-05-06,18.0,11.0,tromso,False
2020-05-07,22.0,13.0,tromso,False
2020-05-08,18.0,39.0,tromso,False
2020-05-09,20.0,51.0,tromso,False
2020-05-10,23.0,8.0,tromso,False
2020-05-11,18.0,9.0,tromso,False
2020-05-12,21.0,49.0,tromso,False
2020-05-13,25.0,38.0,tromso,False
2020-05-14,18.0,7.0,tromso,False
2020-05-15,15.0,23.0,tromso,False
2020-05-16,20.0,9.0,tromso,False
2020-05-17,20.0,20.0,tromso,False
2020-05-18,19.0,28.0,tromso,False
2020-05-19,23.0,30.0,tromso,False
2020-05-20,25.0,23.0,tromso,False
2020-05-21,22.0,40.0,tromso,False
2020-05-22,23.0,32.0,tromso,False
2020-05-23,24.0,34.0,tromso,False
2020-05-24,26.0,44.0,tromso,False
2020-05-25,31.0,28.0,tromso,False
2020-05-26,20.0,30.0,tromso,False
2020-05-27,23.0,7.0,tromso,False
2020-05-28,18.0,10.0,tromso,False
2020-05-29,25.0,21.0,tromso,False
2020-05-30,19.0,26.0,tromso,False
2020-05-31,21.0,28.0,tromso,False
2020-06-01,22.0,27.0,tromso,False
2020-06-02,25.0,21.0,tromso,False
2020-06-03,17.0,31.0,tromso,False
2020-06-04,23.0,38.0,tromso,False
2020-06-05,29.0,14.0,tromso,False
2020-06-06,18.0,13.0,tromso,False
2020-06-07,17.0,19.0,tromso,False
2020-06-08,21.0,17.0,tromso,False
2020-06-09,20.0,22.0,tromso,False
2020-06-10,22.0,18.0,tromso,False
2020-06-11,21.0,21.0,tromso,False
2020-06-12,21.0,16.0,tromso,False
2020-06-13,22.0,15.0,tromso,False
2020-06-14,25.0,23.0,tromso,False
2020-06-15,23.0,15.0,tromso,False
2020-06-16,21.0,30.0,tromso,False
2020-06-17,24.0,22.0,tromso,False
2020-06-18,24.0,14.0,tromso,False
2020-06-19,18.0,15.0,tromso,False
2020-06-20,21.0,18.0,tromso,False
2020-06-21,25.0,31.0,tromso,False
2020-06-22,26.0,29.0,tromso,False
2020-06-23,35.0,20.0,tromso,False
2020-06-24,28.0,18.0,tromso,False
2020-06-25,29.0,10.0,tromso,False
2020-06-26,23.0,10.0,tromso,False
2020-06-27,18.0,9.0,tromso,False
2020-06-28,16.0,15.0,tromso,False
2020-06-29,16.0,24.0,tromso,False
2020-06-30,11.0,7.0,tromso,False
2020-01-01,28.0,8.0,tromso,False
2020-01-02,17.0,6.0,tromso,False
2020-01-03,16.0,12.0,tromso,False
2020-01-04,36.0,7.0,tromso,False
2020-01-05,16.0,8.0,tromso,False
2020-01-06,21.0,8.0,tromso,False
2020-01-07,15.0,8.0,tromso,False
2020-01-08,15.0,18.0,tromso,False
2020-01-09,30.0,11.0,tromso,False
2020-01-10,24.0,6.0,tromso,False
2020-01-11,12.0,9.0,tromso,False
2020-01-12,21.0,8.0,tromso,False
2020-01-13,20.0,7.0,tromso,False
2020-01-14,17.0,10.0,tromso,False
2020-01-15,32.0,11.0,tromso,False
2020-01-16,33.0,12.0,tromso,False
2020-01-17,29.0,14.0,tromso,False
2020-01-18,38.0,7.0,tromso,False
2020-01-19,21.0,8.0,tromso,False
2020-01-20,16.0,10.0,tromso,False
2020-01-21,24.0,11.0,tromso,False
2020-01-22,28.0,5.0,tromso,False
2020-01-23,12.0,8.0,tromso,False
2020-01-24,21.0,8.0,tromso,False
2020-01-25,21.0,14.0,tromso,False
2020-01-26,37.0,13.0,tromso,False
2020-01-27,27.0,11.0,tromso,False
2020-01-28,22.0,17.0,tromso,False
2020-01-29,27.0,11.0,tromso,False
2020-01-30,25.0,11.0,tromso,False
2020-01-31,20.0,8.0,tromso,False
2020-02-01,17.0,8.0,tromso,False
2020-02-02,26.0,9.0,tromso,False
2020-02-03,24.0,6.0,tromso,False
2020-02-04,16.0,8.0,tromso,False
2020-02-05,19.0,11.0,tromso,False
2020-02-06,31.0,12.0,tromso,False
2020-02-07,24.0,6.0,tromso,False
2020-02-08,15.0,6.0,tromso,False
2020-02-09,15.0,7.0,tromso,False
2020-02-10,21.0,9.0,tromso,False
2020-02-11,27.0,9.0,tromso,False
2020-02-12,24.0,9.0,tromso,False
2020-02-13,25.0,8.0,tromso,False
2020-02-14,24.0,13.0,tromso,False
2020-02-15,33.0,6.0,tromso,False
2020-02-16,16.0,13.0,tromso,False
2020-02-17,28.0,11.0,tromso,False
2020-02-18,27.0,11.0,tromso,False
2020-02-19,25.0,8.0,tromso,False
2020-02-20,12.0,6.0,tromso,False
2020-02-21,15.0,8.0,tromso,False
2020-02-22,21.0,7.0,tromso,False
2020-02-23,21.0,8.0,tromso,False
2020-02-24,25.0,7.0,tromso,False
2020-02-25,20.0,7.0,tromso,False
2020-02-26,17.0,10.0,tromso,False
2020-02-27,19.0,9.0,tromso,False
2020-02-28,18.0,7.0,tromso,False
2020-02-29,18.0,12.0,tromso,False
2020-03-01,24.0,12.0,tromso,False
2020-03-02,28.0,21.0,tromso,False
2020-03-03,38.0,12.0,tromso,False
2020-03-04,17.0,8.0,tromso,False
2020-03-05,17.0,6.0,tromso,False
2020-03-06,20.0,6.0,tromso,False
2020-03-07,17.0,6.0,tromso,False
2020-03-08,18.0,7.0,tromso,False
2020-03-09,18.0,11.0,tromso,False
2020-03-10,21.0,22.0,tromso,False
2020-03-11,21.0,6.0,tromso,False
2020-03-12,16.0,8.0,tromso,False
2020-03-13,24.0,7.0,tromso,False
2020-03-14,20.0,9.0,tromso,False
2020-03-15,23.0,14.0,tromso,False
2020-03-16,27.0,7.0,tromso,False
2020-03-17,16.0,7.0,tromso,False
2020-03-18,20.0,10.0,tromso,False
2020-03-19,28.0,8.0,tromso,False
2020-03-20,24.0,7.0,tromso,False
2020-03-21,17.0,6.0,tromso,False
2020-03-22,14.0,6.0,tromso,False
2020-03-23,14.0,8.0,tromso,False
2020-03-24,18.0,8.0,tromso,False
2020-03-25,22.0,7.0,tromso,False
2020-03-26,17.0,10.0,tromso,False
2020-03-27,20.0,9.0,tromso,False
2020-03-28,22.0,6.0,tromso,False
2020-03-29,15.0,,tromso,False
2019-10-01,18.0,8.0,tromso,False
2019-10-02,35.0,34.0,tromso,False
2019-10-03,33.0,43.0,tromso,False
2019-10-04,28.0,45.0,tromso,False
2019-10-05,23.0,7.0,tromso,False
2019-10-06,17.0,7.0,tromso,False
2019-10-07,23.0,47.0,tromso,False
2019-10-08,27.0,70.0,tromso,False
2019-10-09,39.0,21.0,tromso,False
2019-10-10,28.0,50.0,tromso,False
2019-10-11,39.0,41.0,tromso,False
2019-10-12,32.0,35.0,tromso,False
2019-10-13,37.0,34.0,tromso,False
2019-10-14,33.0,32.0,tromso,False
2019-10-15,35.0,16.0,tromso,False
2019-10-16,31.0,20.0,tromso,False
2019-10-17,23.0,12.0,tromso,False
2019-10-18,22.0,9.0,tromso,False
2019-10-19,29.0,12.0,tromso,False
2019-10-20,16.0,10.0,tromso,False
2019-10-21,24.0,9.0,tromso,False
2019-10-22,24.0,8.0,tromso,False
2019-10-23,25.0,7.0,tromso,False
2019-10-24,20.0,5.0,tromso,False
2019-10-25,15.0,38.0,tromso,False
2019-10-26,24.0,77.0,tromso,False
2019-10-27,40.0,13.0,tromso,False
2019-10-28,27.0,8.0,tromso,False
2019-10-29,26.0,10.0,tromso,False
2019-10-30,25.0,7.0,tromso,False
2019-10-31,19.0,6.0,tromso,False
2019-11-01,16.0,6.0,tromso,False
2019-11-02,14.0,10.0,tromso,False
2019-11-03,29.0,6.0,tromso,False
2019-11-04,19.0,7.0,tromso,False
2019-11-05,21.0,8.0,tromso,False
2019-11-06,24.0,16.0,tromso,False
2019-11-07,53.0,18.0,tromso,False
2019-11-08,52.0,15.0,tromso,False
2019-11-09,45.0,9.0,tromso,False
2019-11-10,29.0,14.0,tromso,False
2019-11-11,37.0,11.0,tromso,False
2019-11-12,28.0,9.0,tromso,False
2019-11-13,22.0,12.0,tromso,False
2019-11-14,34.0,7.0,tromso,False
2019-11-15,21.0,11.0,tromso,False
2019-11-16,34.0,8.0,tromso,False
2019-11-17,23.0,9.0,tromso,False
2019-11-18,24.0,10.0,tromso,False
2019-11-19,28.0,9.0,tromso,False
2019-11-20,23.0,8.0,tromso,False
2019-11-21,17.0,10.0,tromso,False
2019-11-22,28.0,7.0,tromso,False
2019-11-23,19.0,7.0,tromso,False
2019-11-24,19.0,7.0,tromso,False
2019-11-25,18.0,7.0,tromso,False
2019-11-26,19.0,7.0,tromso,False
2019-11-27,17.0,6.0,tromso,False
2019-11-28,19.0,8.0,tromso,False
2019-11-29,25.0,10.0,tromso,False
2019-12-03,54.0,7.0,tromso,False
2019-12-04,35.0,8.0,tromso,False
2019-12-05,25.0,14.0,tromso,False
2019-12-06,38.0,11.0,tromso,False
2019-12-07,32.0,8.0,tromso,False
2019-12-08,19.0,12.0,tromso,False
2019-12-09,28.0,8.0,tromso,False
2019-12-10,22.0,5.0,tromso,False
2019-12-11,14.0,10.0,tromso,False
2019-12-12,23.0,11.0,tromso,False
2019-12-13,29.0,7.0,tromso,False
2019-12-14,24.0,12.0,tromso,False
2019-12-15,36.0,11.0,tromso,False
2019-12-16,32.0,6.0,tromso,False
2019-12-17,20.0,7.0,tromso,False
2019-12-18,24.0,10.0,tromso,False
2019-12-19,23.0,6.0,tromso,False
2019-12-20,14.0,8.0,tromso,False
2019-12-21,21.0,9.0,tromso,False
2019-12-22,25.0,8.0,tromso,False
2019-12-23,24.0,6.0,tromso,False
2019-12-24,21.0,11.0,tromso,False
2019-12-25,23.0,31.0,tromso,False
2019-12-26,28.0,24.0,tromso,False
2019-12-27,16.0,11.0,tromso,False
2019-12-28,10.0,6.0,tromso,False
2019-12-29,12.0,,tromso,False
2019-07-22,30.0,19.0,tromso,False
2019-07-23,30.0,23.0,tromso,False
2019-07-24,24.0,15.0,tromso,False
2019-07-25,25.0,20.0,tromso,False
2019-07-26,29.0,15.0,tromso,False
2019-07-27,19.0,11.0,tromso,False
2019-07-28,16.0,11.0,tromso,False
2019-07-29,18.0,28.0,tromso,False
2019-07-30,14.0,14.0,tromso,False
2019-07-31,19.0,15.0,tromso,False
2019-08-01,22.0,15.0,tromso,False
2019-08-02,31.0,20.0,tromso,False
2019-08-03,23.0,12.0,tromso,False
2019-08-04,20.0,11.0,tromso,False
2019-08-05,22.0,16.0,tromso,False
2019-08-06,22.0,24.0,tromso,False
2019-08-07,26.0,22.0,tromso,False
2019-08-08,25.0,19.0,tromso,False
2019-08-09,26.0,21.0,tromso,False
2019-08-10,23.0,14.0,tromso,False
2019-08-11,31.0,15.0,tromso,False
2019-08-12,34.0,25.0,tromso,False
2019-08-13,25.0,20.0,tromso,False
2019-08-14,24.0,20.0,tromso,False
2019-08-15,22.0,11.0,tromso,False
2019-08-16,20.0,12.0,tromso,False
2019-08-17,21.0,10.0,tromso,False
2019-08-18,30.0,15.0,tromso,False
2019-08-19,25.0,10.0,tromso,False
2019-08-20,28.0,22.0,tromso,False
2019-08-21,32.0,24.0,tromso,False
2019-08-22,21.0,22.0,tromso,False
2019-08-23,21.0,17.0,tromso,False
2019-08-24,17.0,10.0,tromso,False
2019-08-25,21.0,10.0,tromso,False
2019-08-26,29.0,16.0,tromso,False
2019-08-27,42.0,34.0,tromso,False
2019-08-28,42.0,42.0,tromso,False
2019-08-29,57.0,46.0,tromso,False
2019-08-30,28.0,11.0,tromso,False
2019-08-31,25.0,14.0,tromso,False
2019-09-01,24.0,19.0,tromso,False
2019-09-02,22.0,17.0,tromso,False
2019-09-03,18.0,17.0,tromso,False
2019-09-04,18.0,9.0,tromso,False
2019-09-05,20.0,14.0,tromso,False
2019-09-06,24.0,8.0,tromso,False
2019-09-07,23.0,8.0,tromso,False
